id,amount,currency,tax_id,description,"""timestamp""",effective_time,principal_id,account_code,kind,month,quantity,price_per_unit,amount_multiplier,key
10581,2.53,0,2,"Usages for Oven 3 for the month of Jun, 2023 at 417 Industrial",2023-07-01 19:06:34.453913+00,2023-07-01 19:06:34.453913+00,519,401,2,202306,1.4436111111111112,1.75,,
10582,1.00,0,2,"Usages for Oven 4 for the month of Jun, 2023 at 417 Industrial",2023-07-01 19:06:34.453913+00,2023-07-01 19:06:34.453913+00,294,401,2,202306,0.5708333333333333,1.75,,
10583,4.99,0,2,"Usages for Oven 1 for the month of Jun, 2023 at 417 Industrial",2023-07-01 19:06:34.453913+00,2023-07-01 19:06:34.453913+00,294,401,2,202306,2.8525,1.75,,
10603,800,0,2,"Membership fee for the month of July, 2023",2023-07-01 19:06:34.453913+00,2023-07-01 19:06:34.453913+00,540,400,4,202306,,,,mo-540-529-2023-7
10646,-40,0,2,Forgot to sign out of the mixer morning and evening on 28th June ,2023-07-01 19:18:21.564111+00,2023-06-30 19:17:51.19+00,536,401,0,,1,-40,,
10653,7.5,0,2,Deposit cheque bounced (Bank Charges),2023-07-10 19:17:15.262723+00,2023-07-10 19:16:50.422+00,595,412,0,,1,7.5,,
10654,75,0,2,2nd Freeze dried machine installed int eh station ,2023-07-11 20:13:19.222322+00,2023-01-07 13:13:00+00,540,401,0,,1,75,,
10655,106.45,0,2,Upgraded the station from 10th July to quarter prorated rent for the month of July 2023 ,2023-07-12 18:55:09.297515+00,2023-07-10 18:55:02.822+00,540,400,0,,1,106.45,,
10657,88.71,0,2,Pro rated rent from 20th July to 31st July fr 3/4 station,2023-07-20 22:35:36.249957+00,2023-07-20 22:35:30.436+00,545,400,0,,1,88.71,,
10656,60.86,0,2,Subscription for the year for Monnit for 1 year ,2023-07-19 22:04:33.675844+00,2023-07-19 22:04:15.005+00,238,420,0,,1,60.86,,
10659,-2.67,0,2,refund for usage of mixer - code given to Duke to fix the mixer ,2023-07-26 18:11:09.26756+00,2023-07-26 18:10:59.346+00,275,401,0,,1,-2.67,,
10660,441.71,0,2,"Usages for Range Left for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,568,401,2,202307,267.7044444444445,1.65,,
10661,991.35,0,2,"Usages for Fryer for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,568,401,2,202307,508.3830555555555,1.95,,
10662,261.09,0,2,"Usages for Range Right for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,568,401,2,202307,261.0886111111111,1,,
10663,118.23,0,2,"Usages for Double Low Burner for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,568,401,2,202307,52.54611111111112,2.25,,
10664,26.01,0,2,"Usages for Fryer for the month of Jun, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,568,401,2,202306,13.3375,1.95,,
10665,8.52,0,2,"Usages for Oven 1 for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,568,401,2,202307,4.870833333333334,1.75,,
10666,13.99,0,2,"Usages for Oven 2 for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,568,401,2,202307,7.993611111111111,1.75,,
10667,9.13,0,2,"Usages for Small Mixer for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,568,401,2,202307,6.088333333333333,1.5,,
10668,32.84,0,2,"Usages for Oven 4 for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,568,401,2,202307,18.765,1.75,,
10669,16.39,0,2,"Usages for Burner 2 for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,568,401,2,202307,7.286111111111111,2.25,,
10670,0.09,0,2,"Usages for Burner 3 for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,568,401,2,202307,0.06055555555555556,1.5,,
10671,7.81,0,2,"Usages for Oven 5 for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,568,401,2,202307,4.461944444444445,1.75,,
10672,2.07,0,2,"Usages for Large Mixer for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,568,401,2,202307,1.1833333333333333,1.75,,
10673,9.96,0,2,"Usages for Oven 6 for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,568,401,2,202307,5.690277777777778,1.75,,
10674,286.81,0,2,"Usages for Double Low Burner for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,536,401,2,202307,127.4713888888889,2.25,,
10675,240.99,0,2,"Usages for Range Left for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,536,401,2,202307,146.05277777777778,1.65,,
10676,17.92,0,2,"Usages for Burner 3 for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,536,401,2,202307,11.94388888888889,1.5,,
10677,96.73,0,2,"Usages for Burner 2 for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,536,401,2,202307,42.993333333333325,2.25,,
10678,7.02,0,2,"Usages for Range Right for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,536,401,2,202307,7.015277777777777,1,,
10679,6.22,0,2,"Usages for Large Mixer for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,536,401,2,202307,3.5544444444444445,1.75,,
10680,0.94,0,2,"Usages for Oven 4 for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,536,401,2,202307,0.5397222222222222,1.75,,
10681,5.45,0,2,"Usages for Oven 2 for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,536,401,2,202307,3.1125,1.75,,
10682,20.97,0,2,"Usages for Oven 3 for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,536,401,2,202307,11.981111111111112,1.75,,
10683,6.24,0,2,"Usages for Oven 5 for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,536,401,2,202307,3.5675,1.75,,
10684,0.74,0,2,"Usages for Oven 1 for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,536,401,2,202307,0.42138888888888887,1.75,,
10685,3.81,0,2,"Usages for Oven 4 for the month of Jul, 2023 at 417 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,294,401,2,202307,2.1747222222222224,1.75,,
10686,101.06,0,2,"Usages for Oven 1 for the month of Jul, 2023 at 417 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,294,401,2,202307,57.75000000000001,1.75,,
10687,6.23,0,2,"Usages for Oven 3 for the month of Jul, 2023 at 417 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,294,401,2,202307,3.561111111111111,1.75,,
10688,2.06,0,2,"Usages for Mixer for the month of Jul, 2023 at 417 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,294,401,2,202307,1.2116666666666667,1.7,,
10689,62.02,0,2,"Usages for Oven 4 for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,125,401,2,202307,35.442499999999995,1.75,,
10690,0.55,0,2,"Usages for Oven 1 for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,125,401,2,202307,0.31277777777777777,1.75,,
10691,71.12,0,2,"Usages for Burner 2 for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,125,401,2,202307,31.608611111111113,2.25,,
10692,1.37,0,2,"Usages for Oven 2 for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,125,401,2,202307,0.7841666666666667,1.75,,
10693,62.47,0,2,"Usages for Burner 3 for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,125,401,2,202307,41.64444444444444,1.5,,
10694,53.90,0,2,"Usages for Large Mixer for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,125,401,2,202307,30.798611111111114,1.75,,
10695,77.76,0,2,"Usages for Oven 3 for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,125,401,2,202307,44.43388888888887,1.75,,
10696,83.69,0,2,"Usages for Oven 6 for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,125,401,2,202307,47.823055555555555,1.75,,
10697,62.88,0,2,"Usages for Oven 5 for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,125,401,2,202307,35.92861111111112,1.75,,
10698,44.34,0,2,"Usages for Double Low Burner for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,125,401,2,202307,19.706944444444446,2.25,,
10699,9.44,0,2,"Usages for Small Mixer for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,125,401,2,202307,6.2955555555555565,1.5,,
10700,0.54,0,2,"Usages for Range Right for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,125,401,2,202307,0.5405555555555556,1,,
10701,1.58,0,2,"Usages for Range Right for the month of Jun, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,273,401,2,202306,1.5827777777777778,1,,
10702,34.45,0,2,"Usages for Oven 2 for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,273,401,2,202307,19.685833333333342,1.75,,
10703,103.26,0,2,"Usages for Burner 3 for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,273,401,2,202307,68.84305555555555,1.5,,
10704,6.31,0,2,"Usages for Range Left for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,273,401,2,202307,3.8269444444444445,1.65,,
10705,14.52,0,2,"Usages for Burner 2 for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,273,401,2,202307,6.453055555555554,2.25,,
10706,13.76,0,2,"Usages for Range Right for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,273,401,2,202307,13.760555555555557,1,,
10707,1.42,0,2,"Usages for Oven 3 for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,273,401,2,202307,0.8086111111111112,1.75,,
10708,2.45,0,2,"Usages for Oven 4 for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,273,401,2,202307,1.4005555555555556,1.75,,
10709,1.31,0,2,"Usages for Oven 1 for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,273,401,2,202307,0.7505555555555555,1.75,,
10710,1.59,0,2,"Usages for Double Low Burner for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,273,401,2,202307,0.7086111111111111,2.25,,
10711,310.02,0,2,"Usages for Fryer (Left) for the month of Jul, 2023 at Laurel Street - Downstairs (HACCP)",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,168,401,2,202307,206.67750000000004,1.5,,
10712,5.84,0,2,"Usages for Mixer for the month of Jul, 2023 at Laurel Street - Downstairs (HACCP)",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,168,401,2,202307,3.891111111111111,1.5,,
10713,470.45,0,2,"Usages for Oven 1 for the month of Jul, 2023 at Laurel Street - Downstairs (HACCP)",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,168,401,2,202307,348.48083333333335,1.35,,
10714,501.74,0,2,"Usages for Dble Burner 3 (Left) for the month of Jul, 2023 at Laurel Street - Downstairs (HACCP)",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,168,401,2,202307,286.70861111111105,1.75,,
10715,555.59,0,2,"Usages for Range (Left) for the month of Jul, 2023 at Laurel Street - Downstairs (HACCP)",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,168,401,2,202307,370.39138888888897,1.5,,
10716,2320.57,0,2,"Usages for Upmeals - Combi Oven for the month of Jul, 2023 at Laurel Street - Downstairs (HACCP)",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,168,401,2,202307,421.9222222222222,5.5,,
10717,21.39,0,2,"Usages for Mixer for the month of Jun, 2023 at Laurel Street - Downstairs (HACCP)",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,168,401,2,202306,14.257222222222222,1.5,,
10718,357.49,0,2,"Usages for Dble Burner 1 (Left) for the month of Jul, 2023 at Laurel Street - Downstairs (HACCP)",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,168,401,2,202307,204.2772222222222,1.75,,
10719,385.55,0,2,"Usages for Dble Burner 2 (Left) for the month of Jul, 2023 at Laurel Street - Downstairs (HACCP)",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,168,401,2,202307,220.31499999999997,1.75,,
10720,0.45,0,2,"Usages for Oven 2 for the month of Jul, 2023 at Laurel Street - Downstairs (HACCP)",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,168,401,2,202307,0.3297222222222222,1.35,,
10721,8.70,0,2,"Usages for Dble Burner 4 (Right) for the month of Jul, 2023 at Laurel Street - Downstairs (HACCP)",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,168,401,2,202307,4.972777777777778,1.75,,
10722,15.34,0,2,"Usages for Oven 2 for the month of Jul, 2023 at 417 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,252,401,2,202307,8.767499999999998,1.75,,
10723,2.87,0,2,"Usages for Oven 3 for the month of Jul, 2023 at 417 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,252,401,2,202307,1.6383333333333332,1.75,,
10724,3.57,0,2,"Usages for Oven 4 for the month of Jul, 2023 at 417 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,252,401,2,202307,2.041388888888889,1.75,,
10725,118.08,0,2,"Usages for Oven 1 for the month of Jul, 2023 at Laurel Street Upstairs",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,290,401,2,202307,78.7227777777778,1.5,,
10726,54.87,0,2,"Usages for Range for the month of Jul, 2023 at Laurel Street Upstairs",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,290,401,2,202307,36.583333333333336,1.5,,
10727,10.97,0,2,"Usages for Oven 2 for the month of Jul, 2023 at Laurel Street Upstairs",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,290,401,2,202307,7.314166666666667,1.5,,
11207,365.62,0,2,"Usages for Dble Burner 3 (Left) for the month of Sep, 2023 at Laurel Street - Downstairs (HACCP)",2023-10-02 12:34:23.146936+00,2023-10-02 12:34:23.146936+00,168,401,2,202309,208.92583333333337,1.75,,
10729,49.95,0,2,"Usages for Oven 2 for the month of Jul, 2023 at Laurel Street Upstairs",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,234,401,2,202307,33.301944444444445,1.5,,
10730,359.32,0,2,"Usages for Mochido Fryer for the month of Jul, 2023 at Laurel Street Upstairs",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,234,401,2,202307,205.32472222222222,1.75,,
10731,7.29,0,2,"Usages for Oven 1 for the month of Jul, 2023 at Laurel Street Upstairs",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,234,401,2,202307,4.8575,1.5,,
10732,0.01,0,2,"Usages for Double Burner for the month of Jul, 2023 at Laurel Street Upstairs",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,234,401,2,202307,0.005555555555555556,1.5,,
10733,0.72,0,2,"Usages for Range for the month of Jul, 2023 at Laurel Street Upstairs",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,234,401,2,202307,0.48,1.5,,
10734,2.42,0,2,"Usages for Oven 3 for the month of Jul, 2023 at 417 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,172,401,2,202307,1.3811111111111112,1.75,,
10735,5.22,0,2,"Usages for Oven 1 for the month of Jul, 2023 at 417 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,172,401,2,202307,2.980277777777778,1.75,,
10736,5.30,0,2,"Usages for Oven 2 for the month of Jul, 2023 at 417 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,172,401,2,202307,3.0280555555555555,1.75,,
10737,6.42,0,2,"Usages for Oven 4 for the month of Jul, 2023 at 417 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,172,401,2,202307,3.6663888888888887,1.75,,
10738,2.33,0,2,"Usages for Oven 5 for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,540,401,2,202307,1.3311111111111111,1.75,,
10739,3.57,0,2,"Usages for Burner 3 for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,540,401,2,202307,2.3802777777777777,1.5,,
10740,2.11,0,2,"Usages for Double Low Burner for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,540,401,2,202307,0.9361111111111111,2.25,,
10741,0.06,0,2,"Usages for Range Right for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,540,401,2,202307,0.058333333333333334,1,,
10742,0.07,0,2,"Usages for Range Left for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,540,401,2,202307,0.042222222222222223,1.65,,
10743,1.00,0,2,"Usages for Oven 1 for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,540,401,2,202307,0.5741666666666667,1.75,,
10744,2.00,0,2,"Usages for Burner 2 for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,540,401,2,202307,0.8894444444444445,2.25,,
10745,0.72,0,2,"Usages for Oven 3 for the month of Jul, 2023 at 401 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,540,401,2,202307,0.4097222222222222,1.75,,
10746,0.28,0,2,"Usages for Mixer for the month of Jul, 2023 at 417 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,285,401,2,202307,0.16749999999999998,1.7,,
10747,29.96,0,2,"Usages for Oven 2 for the month of Jul, 2023 at 417 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,285,401,2,202307,17.122499999999995,1.75,,
10748,0.67,0,2,"Usages for Oven 1 for the month of Jul, 2023 at 417 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,285,401,2,202307,0.38083333333333336,1.75,,
10749,2.83,0,2,"Usages for Oven 3 for the month of Jul, 2023 at 417 Industrial",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,285,401,2,202307,1.6158333333333335,1.75,,
10750,294.43,0,2,"Usages for Kirin - Wok for the month of Jul, 2023 at Laurel Street - Downstairs (HACCP)",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,167,401,2,202307,168.24750000000003,1.75,,
10751,272.12,0,2,"Usages for Kirin - Steamer for the month of Jul, 2023 at Laurel Street - Downstairs (HACCP)",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,167,401,2,202307,155.49555555555557,1.75,,
10752,66.29,0,2,"Usages for Dble Burner 1 (Left) for the month of Jul, 2023 at Laurel Street - Downstairs (HACCP)",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,167,401,2,202307,37.880833333333335,1.75,,
10753,7.35,0,2,"Usages for Dble Burner 4 (Right) for the month of Jul, 2023 at Laurel Street - Downstairs (HACCP)",2023-08-01 22:36:10.861637+00,2023-08-01 22:36:10.861637+00,167,401,2,202307,4.200833333333334,1.75,,
