id,description,subtotal_before_tax,tax_amount,quantity,price_per_unit,amount_multiplier,tax_id,charge_id,account_code,internal_note,invoice_id,status
13019,"super light station $525 + GST
1 year contract ending Oct 31, 2022 for the month of December, 2022",600,30.00,,,,1,7574,400,,3703,0
13024,"Membership Fee for the month of December, 2022",1047.5,52.38,,,,1,,400,,3708,0
13956,"Usages for Oven 6 for the month of Dec, 2022 at 401 Industrial",141.68,7.08,80.95888888888886,1.75,,2,7868,401,,3975,0
13957,"Contract ends December 2022 - uplift 5% 
$4770.00 - 1.8 full stations upstairs$2650.00 - 1 full station upstairs$2650.00- 1 full station downstairs$200.00 - extra storage upstairs$100.00 - 4 fridges & freezer plugged in$75.00 - fridge racks.   for the month of January, 2023",16335,816.75,,,,1,7977,400,,3975,0
13958,"Usages for Oven 5 for the month of Dec, 2022 at 401 Industrial",105.23,5.26,60.12972222222221,1.75,,2,7876,401,,3975,0
13959,"Usages for Oven 1 for the month of Dec, 2022 at 401 Industrial",91.28,4.56,52.16055555555556,1.75,,2,7870,401,,3975,0
13960,"Usages for Burner 2 for the month of Dec, 2022 at 401 Industrial",168.82,8.44,75.03000000000002,2.25,,2,7872,401,,3975,0
13961,"Usages for Oven 1 for the month of Nov, 2022 at 401 Industrial",8.82,0.44,5.038333333333333,1.75,,2,7882,401,,3975,0
13962,"Usages for Large Mixer for the month of Dec, 2022 at 401 Industrial",37.68,1.88,21.52861111111111,1.75,,2,7874,401,,3975,0
13963,"Usages for Oven 4 for the month of Dec, 2022 at 401 Industrial",107.17,5.36,61.23833333333333,1.75,,2,7875,401,,3975,0
13964,"Usages for Oven 2 for the month of Dec, 2022 at 401 Industrial",80.20,4.01,45.827777777777776,1.75,,2,7871,401,,3975,0
13965,"Usages for Double Low Burner for the month of Dec, 2022 at 401 Industrial",163.40,8.17,72.62277777777777,2.25,,2,7873,401,,3975,0
13156,Additional Dry Storage Rack ,100,5.00,1,100,,2,7652,400,,3731,0
13157,"Usages for Double Low Burner for the month of Nov, 2022 at 401 Industrial",13.64,0.68,6.061111111111111,2.25,,2,7445,401,,3731,0
13966,"Usages for Small Mixer for the month of Dec, 2022 at 401 Industrial",7.20,0.36,4.801388888888889,1.5,,2,7880,401,,3975,0
13158,"Usages for Range Right for the month of Nov, 2022 at 401 Industrial",4.86,0.24,4.8630555555555555,1,,2,7444,401,,3731,0
13159,"Usages for Oven 1 for the month of Nov, 2022 at 401 Industrial",17.19,0.86,9.824444444444445,1.75,,2,7442,401,,3731,0
13160,"Usages for Range Left for the month of Nov, 2022 at 401 Industrial",21.76,1.09,13.188888888888888,1.65,,2,7443,401,,3731,0
13161,"Usages for Oven 2 for the month of Nov, 2022 at 401 Industrial",2.69,0.13,1.5372222222222223,1.75,,2,7446,401,,3731,0
13162,"$1837.50 3/4 station + $25.00 1 plug-in charge for fridge = 1862.50 + GST
1 year contract ends Dec 31, 2022 for the month of December, 2022",1862.5,93.12,,,,1,7555,400,,3731,0
13967,"Usages for Range Right for the month of Dec, 2022 at 401 Industrial",18.48,0.92,18.476666666666667,1,,2,7879,401,,3975,0
13062,"Usages for Oven 1 for the month of Nov, 2022 at 401 Industrial",0.02,0.00,0.011944444444444445,1.75,,2,,401,,3723,0
13063,"Usages for Burner 3 for the month of Nov, 2022 at 401 Industrial",0.01,0.00,0.006111111111111111,1.5,,2,,401,,3723,0
13064," for the month of December, 2022",0,0.00,,,,1,,,,3723,0
13065,"Usages for Oven 6 for the month of Nov, 2022 at 401 Industrial",0.00,0.00,0.0002777777777777778,1.75,,2,,401,,3723,0
13066,"Usages for Fryer for the month of Nov, 2022 at 401 Industrial",0.01,0.00,0.007222222222222222,1.95,,2,,401,,3723,0
13046,Unpaid balance for November 2022 ,231.46,0,1,231.46,,,7585,400,,3720,0
13047,"Usages for Burner 3 for the month of Nov, 2022 at 401 Industrial",78.81,3.94,52.54333333333334,1.5,,2,7487,401,,3720,0
13048,"Usages for Burner 2 for the month of Nov, 2022 at 401 Industrial",1.39,0.07,0.6191666666666666,2.25,,2,7489,401,,3720,0
13049,"Usages for Oven 1 for the month of Nov, 2022 at 401 Industrial",95.61,4.78,54.63166666666667,1.75,,2,7485,401,,3720,0
13050,"1.75 station $4500 + GST
1 year contract ending March 31, 2023 for the month of December, 2022",4500,225.00,,,,1,7553,400,,3720,0
13051,"Usages for Double Low Burner for the month of Nov, 2022 at 401 Industrial",6.25,0.31,2.779166666666667,2.25,,2,7490,401,,3720,0
13052,"Usages for Range Right for the month of Nov, 2022 at 401 Industrial",31.42,1.57,31.41916666666666,1,,2,7486,401,,3720,0
13053,"Usages for Range Left for the month of Nov, 2022 at 401 Industrial",16.63,0.83,10.077222222222224,1.65,,2,7488,401,,3720,0
13067,"Usages for Oven 5 for the month of Nov, 2022 at 401 Industrial",0.00,0.00,0.0005555555555555556,1.75,,2,,401,,3723,0
13055,"Usages for Oven 3 for the month of Nov, 2022 at 401 Industrial",17.54,0.88,10.024444444444445,1.75,,2,7433,401,,3722,0
13056,"quarter time station $950 + 10% uplift + GST
monthly contract ends May 31, 2022 for the month of December, 2022",0,0.00,,,,1,7542,,,3722,0
13057,Balance R/F for November 2022,45.31,0,1,45.31,,,7587,400,,3722,0
13058,"Usages for Range Right for the month of Nov, 2022 at 401 Industrial",21.30,1.06,21.301944444444445,1,,2,7430,401,,3722,0
13059,"Usages for Fryer for the month of Nov, 2022 at 401 Industrial",29.68,1.48,15.219166666666668,1.95,,2,7432,401,,3722,0
21508,"Membership fee for the month of April, 2024",495,24.75,,,,2,13217,400,,5330,0
13060,"Usages for Oven 4 for the month of Nov, 2022 at 401 Industrial",4.98,0.25,2.846944444444444,1.75,,2,7434,401,,3722,0
13061,"Usages for Large Mixer for the month of Nov, 2022 at 401 Industrial",6.86,0.34,3.9219444444444447,1.75,,2,7431,401,,3722,0
13968,"Usages for Double Low Burner for the month of Dec, 2022 at 401 Industrial",20.01,1.00,8.893055555555556,2.25,,2,7958,401,,3976,0
13969,"Usages for Burner 2 for the month of Dec, 2022 at 401 Industrial",3.26,0.16,1.4483333333333333,2.25,,2,7956,401,,3976,0
13970,"$1837.50 3/4 station + $25.00 1 plug-in charge for fridge = 1862.50 + GST
1 year contract ends Dec 31, 2022 for the month of January, 2023",0,0.00,,,,1,7969,400,,3976,0
13971,"Usages for Range Left for the month of Dec, 2022 at 401 Industrial",12.26,0.61,7.427777777777778,1.65,,2,7955,401,,3976,0
13972,"Usages for Oven 2 for the month of Dec, 2022 at 401 Industrial",19.71,0.99,11.264722222222222,1.75,,2,7957,401,,3976,0
13973,"Usages for Range Right for the month of Dec, 2022 at 401 Industrial",18.64,0.93,18.63888888888889,1,,2,7954,401,,3976,0
13974,"Usages for Oven 1 for the month of Dec, 2022 at 401 Industrial",21.86,1.09,12.493611111111111,1.75,,2,7953,401,,3976,0
13975,"Rent 2550 + 10% uplift (Start date 17th Oct ) contract for 6 months ends 16th April 2023 for the month of January, 2023",2805,140.25,,,,1,8008,400,,3977,0
14623,"Usages for Oven 1 for the month of Jan, 2023 at 417 Industrial",1.11,0.06,0.6319444444444444,1.75,,2,8152,401,,4105,0
16061,"Membership Fee for the month of May, 2023",0,0,,,,1,9765,,,4381,0
14624,"Usages for Oven 2 for the month of Jan, 2023 at 417 Industrial",1.1,0.06,0.6302777777777778,1.75,,2,8153,401,,4105,0
13075,"$2650 full station = $2650 + GST
1 year contract ends July 31, 2023 for the month of December, 2022",2650,132.50,,,,1,7570,,,3726,0
13076,Unpaid Invoice for the month of November 2022,2820.3,0,1,2820.3,,,7589,,,3726,0
13077,"Usages for Oven 1 for the month of Nov, 2022 at Laurel Street Upstairs",90.16,4.51,60.10722222222222,1.5,,2,7427,401,,3727,0
13078,"Usages for Range for the month of Nov, 2022 at Laurel Street Upstairs",84.63,4.23,56.417777777777765,1.5,,2,7428,401,,3727,0
13079,"Usages for Oven 2 for the month of Nov, 2022 at Laurel Street Upstairs",0.0,0.00,0,1.5,,2,7429,401,,3727,0
13080,"half station $1650 + GST
6 months contract ends Feb. 28, 2022 for the month of December, 2022",1650,82.50,,,,1,7577,400,,3727,0
13081,"Usages for Mochido Fryer for the month of Nov, 2022 at Laurel Street Upstairs",5.44,0.27,3.110277777777778,1.75,,2,7425,401,,3727,0
13082,Unpaid November 2022 Invoice ,1490.12,0,1,1490.12,,,7591,,,3727,0
13083,"Usages for Double Burner for the month of Nov, 2022 at Laurel Street Upstairs",0.40,0.02,0.27,1.5,,2,7426,401,,3727,0
14653,"Half station $1450 + GST
1 year contract ends Dec 31, 2022 for the month of February, 2023",0,0,,,,1,8164,400,,4130,0
14674,"half station $ 1650 + GST
1 year contract ends Feb 28, 2023
Add $30 for freezer plug in starting July 2022
Invoice  for the month of February, 2023",1680,84,1,1680,,2,8192,400,,4123,0
14716,"Usages for Oven 2 for the month of Jan, 2023 at 417 Industrial",0.03,0,0.017499999999999998,1.75,,2,8092,401,,4078,0
14717,"Usages for Oven 1 for the month of Jan, 2023 at Laurel Street Upstairs",0,0,0.0011111111111111111,1.5,,2,8083,401,,4078,0
14718,"Usages for Oven 3 for the month of Jan, 2023 at 417 Industrial",265.16,13.26,151.51833333333335,1.75,,2,8095,401,,4078,0
14719,"Usages for Double Burner for the month of Jan, 2023 at Laurel Street Upstairs",0,0,0,1.5,,2,8099,401,,4078,0
14720," for the month of February, 2023",0,0,,,,1,8224,,,4078,0
14721,"Usages for Double Low Burner for the month of Jan, 2023 at 401 Industrial",0,0,0.0005555555555555556,2.25,,2,8089,401,,4078,0
14722,"Usages for Oven 1 for the month of Jan, 2023 at Laurel Street - Downstairs",0.13,0.01,0.09416666666666668,1.35,,2,8093,401,,4078,0
14723,"Usages for Burner 2 for the month of Jan, 2023 at 401 Industrial",0,0,0.0005555555555555556,2.25,,2,8090,401,,4078,0
14818,"Usages for Goodly - Kettle 2 for the month of Feb, 2023 at Laurel Street - Downstairs",0,0.00,0,5,,2,8267,401,,4156,0
13068,"Usages for Large Mixer for the month of Nov, 2022 at 401 Industrial",0.00,0.00,0.0002777777777777778,1.75,,2,,401,,3723,0
14819,"Usages for Oven 1 for the month of Jan, 2023 at Laurel Street - Downstairs",15.16,0.76,11.228055555555555,1.35,,2,8277,401,,4156,0
13992,"Usages for Oven 2 for the month of Dec, 2022 at 417 Industrial",5.82,0.29,3.3272222222222223,1.75,,2,7942,401,,3979,0
13993,"Usages for Oven 1 for the month of Dec, 2022 at 417 Industrial",6.77,0.34,3.868888888888889,1.75,,2,7943,401,,3979,0
13994,"half station $1550 + GST 
1 year contract ending Mar 31 2023 for the month of January, 2023",1550,77.50,,,,1,8012,400,,3979,0
13995,"Usages for Mixer for the month of Dec, 2022 at 417 Industrial",5.22,0.26,3.07,1.7,,2,7941,401,,3979,0
13996,"Usages for Oven 3 for the month of Dec, 2022 at 417 Industrial",7.36,0.37,4.206111111111111,1.75,,2,7944,401,,3979,0
13997,"Usages for Range for the month of Dec, 2022 at Laurel Street Upstairs",1.68,0.08,1.1227777777777779,1.5,,2,7963,401,,3980,0
13998,"$2650 full station = $2650 + GST
1 year contract ends July 31, 2023 for the month of January, 2023",2650,132.50,,,,1,8009,,,3980,0
14820,"Usages for Fryer for the month of Feb, 2023 at 401 Industrial",0.01,0.00,0.006388888888888889,1.95,,2,8309,401,,4157,0
14215,"Usages for Goodly - Kettle 2 for the month of Dec, 2022 at Laurel Street - Downstairs",819.93,41.00,163.98555555555558,5,,2,7849,401,,4036,0
14216,Goodly refund for Kettle 2 for 27th December 2022 as per Aart email,-120,-6.00,1,-120,,2,7799,401,,4036,0
14217,"Usages for Dble Burner 4 (Right) for the month of Dec, 2022 at Laurel Street - Downstairs",3.82,0.19,2.1847222222222222,1.75,,2,7850,401,,4036,0
14218,"Usages for Goodly - Kettle 1 for the month of Dec, 2022 at Laurel Street - Downstairs",776.88,38.84,155.3763888888889,5,,2,7848,401,,4036,0
14219,Labor for Les ,1125,56.25,9,125,,2,7791,412,,4036,0
13069,"Usages for Oven 3 for the month of Nov, 2022 at 401 Industrial",0.00,0.00,0.0002777777777777778,1.75,,2,,401,,3723,0
13070,"Usages for Range Left for the month of Nov, 2022 at 401 Industrial",0.05,0.00,0.03222222222222222,1.65,,2,,401,,3723,0
13071,"Usages for Oven 4 for the month of Nov, 2022 at 401 Industrial",0.00,0.00,0.0002777777777777778,1.75,,2,,401,,3723,0
13072,"Usages for Burner 2 for the month of Nov, 2022 at 401 Industrial",0.09,0.00,0.04166666666666667,2.25,,2,,401,,3723,0
14007,"Usages for Oven 1 for the month of Dec, 2022 at 417 Industrial",0.56,0.03,0.3211111111111111,1.75,,2,7940,401,,3982,0
14008,"Usages for Oven 3 for the month of Dec, 2022 at 417 Industrial",11.87,0.59,6.7830555555555545,1.75,,2,7938,401,,3982,0
14009,"Usages for Oven 4 for the month of Dec, 2022 at 417 Industrial",6.88,0.34,3.9313888888888884,1.75,,2,7939,401,,3982,0
14010,"417 Quarter Station $950 + GST
1 year contract ends May 31, 2023 for the month of January, 2023",950,47.50,,,,1,7996,400,,3982,0
14011,"Quarter Station $950 + GST
1 year contract ends April 30, 2023 for the month of January, 2023",950,47.50,,,,1,7981,400,,3983,0
14220,"Usages for Dble Burner 3 (Left) for the month of Dec, 2022 at Laurel Street - Downstairs",0.00,0.00,0.0005555555555555556,1.75,,2,7851,401,,4036,0
14221,Robo Coupe ,4644.3,232.22,1,4644.3,,2,7790,412,,4036,0
14222,"2 stations HACCP ready facility - price to be adjusted in October by 4.7% for CPI on additional facilities
Station $7259 + $4.7% + storage $1000 + freezer $750 for the month of January, 2023",9350.17,467.51,,,,1,8010,400,,4036,0
14339,"Usages for Oven 3 for the month of Dec, 2022 at 417 Industrial",0,0,0.0011111111111111111,1.75,,2,7911,401,,4033,0
14340,"Usages for Plug 3 for the month of Dec, 2022 at Laurel Street - Downstairs",0,0,0.0002777777777777778,1.5,,1,7923,,,4033,0
14341,"Usages for Oven 1 for the month of Dec, 2022 at Laurel Street Upstairs",0,0,0.001388888888888889,1.5,,2,7924,401,,4033,0
14342,"Usages for Range Right for the month of Dec, 2022 at 401 Industrial",0,0,0.002777777777777778,1,,2,7902,401,,4033,0
13312,Rent from 1st Dec 2022 $1630,1630,81.5,1,1630,,2,7783,400,,3740,0
14625,"Membership fee for the month of February, 2023",0,0,,,,1,8199,400,,4121,0
17337,"Usages for Oven 1 for the month of Jun, 2023 at 401 Industrial",0.01,0.00,0.005833333333333334,1.75,,2,10468,401,,4675,0
14654,"Membership fee for the month of February, 2023",0,0,,,,2,8181,400,,4120,0
14655,"Membership fee for the month of February, 2023",0,0,,,,1,8201,,,4136,0
14656,"Membership fee for the month of February, 2023",0,0,,,,1,8202,400,,4124,0
14678,"Usages for Dble Burner 4 (Right) for the month of Jan, 2023 at Laurel Street - Downstairs",7.44,0.37,4.251388888888889,1.75,,2,8151,401,,4101,0
14679,"Station in HACCP facility $4200 + GST
1 year contract ends May 14 2023, Invoice for the month of February, 2023",4200,210,1,4200,,2,8187,400,,4101,0
17338,"Usages for Fryer for the month of Jun, 2023 at 401 Industrial",0.00,0.00,0.0002777777777777778,1.95,,2,10467,401,,4675,0
14821,"Usages for Range Right for the month of Feb, 2023 at 401 Industrial",30.54,1.53,30.54055555555555,1,,2,8305,401,,4157,0
14822,"Rent from 1st March 2023 - 15th March 2023  for the month of March, 2023",2250,112.50,,,,2,8361,400,,4157,0
14823,"Usages for Burner 2 for the month of Feb, 2023 at 401 Industrial",5.25,0.26,2.3313888888888887,2.25,,2,8308,401,,4157,0
14824,"Usages for Range Left for the month of Feb, 2023 at 401 Industrial",0.79,0.04,0.4791666666666667,1.65,,2,8307,401,,4157,0
14825,"Usages for Oven 1 for the month of Feb, 2023 at 401 Industrial",188.00,9.40,107.42888888888889,1.75,,2,8306,401,,4157,0
14826,"Usages for Burner 3 for the month of Feb, 2023 at 401 Industrial",67.53,3.38,45.019999999999996,1.5,,2,8304,401,,4157,0
14827,"Rent from 16th March 2023 - 31st March 2023  for the month of March, 2023",1600,80.00,,,,2,8366,400,,4157,0
17339,"Membership fee for the month of July, 2023",575,28.75,,,,2,10469,400,,4675,0
14030,"Usages for Double Low Burner for the month of Dec, 2022 at 401 Industrial",11.33,0.57,5.035833333333334,2.25,,2,7961,401,,3990,0
14031,"Half station $1450 + GST
1 year contract ends Dec 31 2022 for the month of January, 2023",0,0.00,,,,1,7973,400,,3990,0
14032,"Usages for Range Right for the month of Dec, 2022 at 401 Industrial",0.16,0.01,0.15611111111111112,1,,2,7962,401,,3990,0
19596,"Membership fee for the month of December, 2023",2175,108.75,,,,2,11737,400,,4976,0
19841,"Usages for Burner 2 for the month of Dec, 2023 at 401 Industrial",82.48,4.12,36.6536111111111,2.25,,2,11847,401,,5011,0
14042,"Usages for Burner 3 for the month of Dec, 2022 at 401 Industrial",2.04,0.10,1.3569444444444443,1.5,,2,7936,401,,3993,0
14043,"Usages for Range Left for the month of Dec, 2022 at 401 Industrial",11.89,0.59,7.208055555555555,1.65,,2,7934,401,,3993,0
14044,"Usages for Oven 1 for the month of Dec, 2022 at 401 Industrial",6.83,0.34,3.9047222222222224,1.75,,2,7937,401,,3993,0
14045,"Superlite $850 + GST
1 year contract ends Feb 28, 2023 for the month of January, 2023",850,42.50,,,,1,7997,400,,3993,0
14046,"Usages for Range Right for the month of Dec, 2022 at 401 Industrial",1.40,0.07,1.3980555555555556,1,,2,7935,401,,3993,0
14047,"Usages for Double Low Burner for the month of Dec, 2022 at 401 Industrial",2.62,0.13,1.166388888888889,2.25,,2,7933,401,,3993,0
14049,"Usages for Mochido Fryer for the month of Nov, 2022 at Laurel Street Upstairs",11.02,0.55,6.299722222222222,1.75,,2,7897,401,,3995,0
14050,"Usages for Range for the month of Dec, 2022 at Laurel Street Upstairs",0.13,0.01,0.08861111111111111,1.5,,2,7896,401,,3995,0
14051,"Usages for Oven 2 for the month of Dec, 2022 at Laurel Street Upstairs",21.45,1.07,14.29888888888889,1.5,,2,7895,401,,3995,0
14052,"2 Full Stations $5300 + $90 plug-in = $5390 GST
1 year contract ends July 31, 2023 for the month of January, 2023",5390,269.50,,,,1,7967,400,,3995,0
14053,"Usages for Mochido Fryer for the month of Dec, 2022 at Laurel Street Upstairs",276.67,13.83,158.09444444444446,1.75,,2,7894,401,,3995,0
14278,Material Cost ,1146.46,57.32,1,1146.46,1,2,,412,,4074,0
14279,Rental for Pallet Jack hand operated ,47.16,2.36,1,47.16,,2,,412,,4074,0
14280,Labor charge for the helper to install,455,22.75,7,65,,2,,412,,4074,0
14281,Les hours to install the Oven ,1312.5,65.63,10.5,125,,2,,412,,4074,0
14344,"Membership fee for the month of January, 2023",0,0,,,,1,7976,400,,4039,0
14363,"Usages for Burner 3 for the month of Jan, 2023 at 401 Industrial",80.61,4.03,53.73833333333333,1.5,,2,8062,401,,4076,0
14364,"Usages for Small Mixer for the month of Jan, 2023 at 401 Industrial",12.85,0.64,8.5675,1.5,,2,8064,401,,4076,0
14365,"Usages for Oven 2 for the month of Jan, 2023 at 401 Industrial",40.31,2.02,23.035833333333333,1.75,,2,8066,401,,4076,0
14366,"Usages for Oven 1 for the month of Jan, 2023 at 401 Industrial",52.93,2.65,30.247222222222224,1.75,,2,8065,401,,4076,0
14367,"Usages for Oven 5 for the month of Jan, 2023 at 401 Industrial",69.06,3.45,39.46111111111111,1.75,,2,8069,401,,4076,0
